Tempo,Acc_Y
2.66356897354126,-0.03
2.667599439620972,-0.03
2.6760783195495605,-0.01
2.680037021636963,-0.01
2.6840415000915527,-0.02
2.688215970993042,-0.02
2.6923201084136963,-0.03
2.6960246562957764,-0.02
2.7005767822265625,-0.03
2.7044124603271484,-0.01
2.708859920501709,-0.01
2.7125608921051025,-0.03
2.717021942138672,-0.02
2.7209253311157227,-0.0
2.729236364364624,-0.02
2.7331621646881104,-0.01
2.7369000911712646,-0.01
2.741219043731689,-0.0
2.745466947555542,-0.01
2.7496678829193115,-0.0
2.7541863918304443,-0.01
2.7573764324188232,0.0
2.762021780014038,-0.01
2.76593017578125,-0.02
2.7700448036193848,-0.01
2.7743985652923584,-0.02
2.7783846855163574,-0.01
2.7824833393096924,-0.01
2.7904951572418213,-0.01
2.7949447631835938,-0.01
2.798856735229492,-0.01
2.8029396533966064,-0.01
2.807050943374634,-0.03
2.8112287521362305,-0.04
2.815104961395264,-0.02
2.8193612098693848,-0.03
2.8233139514923096,-0.03
2.827454090118408,-0.01
2.831664800643921,-0.02
2.835625410079956,-0.02
2.8403170108795166,-0.03
2.844062566757202,-0.03
2.848047971725464,-0.05
2.8559839725494385,-0.08
2.8603053092956543,-0.07
2.8643791675567627,-0.08
2.8683435916900635,-0.07
2.872443914413452,-0.07
2.875983476638794,-0.05
2.880809545516968,-0.06
2.885073184967041,-0.08
2.888897180557251,-0.06
2.8930110931396484,-0.02
2.897216320037842,0.03
2.9013147354125977,0.07
2.9094128608703613,0.11
2.9135613441467285,0.12
2.9175586700439453,0.05
2.921699523925781,0.02
2.925632238388061,0.0
2.9299378395080566,0.01
2.933897018432617,0.03
2.9380526542663574,0.03
2.942049980163574,0.0
2.94630765914917,-0.0
2.950236797332764,-0.01
2.954392194747925,-0.02
2.9580841064453125,-0.07
2.966160297393799,-0.08
2.970640182495117,-0.08
2.9741835594177246,-0.07
2.9791078567504883,-0.04
2.9832568168640137,-0.02
2.987101554870605,-0.02
2.9913370609283447,-0.03
2.995214462280273,-0.05
2.9996299743652344,-0.03
3.003420829772949,-0.04
3.0077123641967773,-0.04
3.011749505996704,-0.03
3.0158047676086426,-0.02
3.0240166187286377,-0.02
3.0281074047088623,-0.04
3.032289266586304,-0.04
3.036036968231201,-0.03
3.04058051109314,-0.03
3.0443172454833984,-0.02
3.0487678050994877,-0.05
3.052842617034912,-0.06
3.0570526123046875,-0.05
3.0608694553375244,-0.05
3.06514048576355,-0.05
3.0691726207733154,-0.05
3.073203086853028,-0.05
3.0768930912017822,-0.04
3.081343412399292,-0.04
3.088526487350464,-0.04
3.0936434268951416,-0.04
3.097866535186768,-0.05
3.1017813682556152,-0.04
3.106352567672729,-0.04
3.110123634338379,-0.04
3.1141178607940674,-0.04
3.1183791160583496,-0.05
3.122762680053711,-0.06
3.126042366027832,-0.06
3.130565881729126,-0.04
3.1350388526916504,-0.04
3.1387293338775635,-0.05
3.14309310913086,-0.05
3.1470091342926025,-0.04
3.1511189937591557,-0.05
3.159254550933838,-0.04
3.163305759429932,-0.06
3.1674084663391118,-0.06
3.1716010570526123,-0.04
3.175438404083252,-0.03
3.1798579692840576,-0.04
3.183783531188965,-0.06
3.187984704971313,-0.07
3.192111015319824,-0.05
3.196372985839844,-0.05
3.20007061958313,-0.05
3.204148769378662,-0.05
3.2085211277008057,-0.06
3.212584972381592,-0.05
3.220771074295044,-0.05
3.225031852722168,-0.05
3.2287962436676025,-0.04
3.232924222946167,-0.05
3.236135005950928,-0.05
3.241004228591919,-0.06
3.244818925857544,-0.06
3.249089002609253,-0.06
3.2532880306243896,-0.06
3.257505416870117,-0.05
3.2616512775421143,-0.06
3.2651443481445312,-0.06
3.270029067993164,-0.05
3.2742254734039307,-0.05
3.282488346099853,-0.06
3.286189556121826,-0.07
3.290187358856201,-0.06
3.2950611114501958,-0.05
3.298761367797852,-0.05
3.302408218383789,-0.07
3.307116270065308,-0.07
3.311196565628052,-0.05
3.314990520477295,-0.05
3.3185808658599854,-0.03
3.3228747844696045,-0.05
3.3274495601654053,-0.05
3.33152437210083,-0.06
3.335416078567505,-0.06
3.3430111408233643,-0.05
3.3472707271575928,-0.04
3.351947546005249,-0.05
3.355671167373657,-0.06
3.360344171524048,-0.06
3.364332675933838,-0.06
3.368018865585327,-0.06
3.3723247051239014,-0.04
3.37638521194458,-0.05
3.3804407119750977,-0.06
3.3841164112091064,-0.06
3.3888423442840576,-0.05
3.3927080631256104,-0.07
3.396385669708252,-0.07
3.4042913913726807,-0.08
3.409061908721924,-0.07
3.413343667984009,-0.08
3.417197227478028,-0.07
3.421489953994751,-0.07
3.42528772354126,-0.08
3.4300246238708496,-0.05
3.433732271194458,-0.05
3.437791585922241,-0.05
3.4422831535339355,-0.04
3.4461803436279297,-0.04
3.4504950046539307,-0.04
3.454623222351074,-0.06
3.458236694335937,-0.06
3.466315031051636,-0.05
3.469958066940308,-0.06
3.475019931793213,-0.05
3.479003667831421,-0.05
3.483187198638916,-0.06
3.4863321781158447,-0.05
3.4914562702178955,-0.05
3.4951839447021484,-0.05
3.4992363452911377,-0.06
3.503340482711792,-0.06
3.506975650787353,-0.05
3.5119383335113525,-0.06
3.515580177307129,-0.06
3.524085283279419,-0.06
3.5277674198150635,-0.06
3.532417058944702,-0.06
3.5361666679382324,-0.06
3.5403318405151367,-0.06
3.544450044631958,-0.06
3.548663854598999,-0.06
3.552520513534546,-0.06
3.556169986724853,-0.07
3.561091423034668,-0.06
3.5651471614837646,-0.06
3.568912982940674,-0.06
3.5729575157165527,-0.07
3.5763792991638184,-0.07
3.5815045833587646,-0.07
3.5851969718933105,-0.06
3.593835830688477,-0.06
3.597640037536621,-0.06
3.601782321929932,-0.05
3.60567045211792,-0.05
3.61011004447937,-0.06
3.6142053604125977,-0.06
3.618281602859497,-0.05
3.622154474258423,-0.05
3.626378297805786,-0.06
3.630367994308472,-0.06
3.634977340698242,-0.06
3.638516187667847,-0.05
3.6428897380828857,-0.05
3.6463193893432617,-0.05
3.655104875564575,-0.06
3.65912389755249,-0.05
3.663482189178467,-0.05
3.6670053005218506,-0.05
3.670947313308716,-0.03
3.675239086151123,-0.01
3.6797397136688232,-0.0
3.683761119842529,0.03
3.6875741481781006,0.06
3.692029237747192,0.09
3.69615650177002,0.12
3.700234889984131,0.13
3.703936815261841,0.12
3.712156295776367,0.09
3.715808391571045,0.07
3.720404863357544,0.04
3.724391460418701,-0.02
3.7293269634246826,-0.08
3.73307204246521,-0.13
3.7361865043640137,-0.16
3.741161823272705,-0.15
3.7445127964019775,-0.14
3.749111175537109,-0.15
3.75329327583313,-0.15
3.757079124450684,-0.13
3.761549711227417,-0.12
3.769962787628174,-0.12
3.7735471725463863,-0.09
3.778092384338379,-0.06
3.782240390777588,-0.03
3.786240577697754,-0.02
3.78998064994812,-0.0
3.7942402362823486,0.0
3.798326969146729,0.01
3.8023858070373535,0.02
3.806317567825317,0.03
3.810354232788086,0.04
3.815019845962525,0.07
3.818846940994263,0.05
3.8227715492248535,0.03
3.8314127922058105,0.03
3.835824489593506,0.05
3.8391969203948975,0.08
3.84365463256836,0.11
3.847353458404541,0.1
3.851442575454712,0.08
3.855571985244751,0.11
3.8596811294555664,0.15
3.8640575408935542,0.19
3.868310451507568,0.23
3.8719801902771,0.26
3.876014709472656,0.32
3.880605936050415,0.42
3.8884222507476807,0.52
3.89234471321106,0.56
3.895828485488892,0.55
3.9011387825012207,0.51
3.9050121307373047,0.68
3.9087963104248047,0.69
3.9126152992248535,0.7
3.916912794113159,0.59
3.921043872833252,0.69
3.9251034259796143,0.71
3.9291832447052,0.75
3.9374825954437256,0.92
3.941544771194458,1.03
3.9457409381866455,0.95
3.949883222579956,0.89
3.953845739364624,0.83
3.958090305328369,0.73
3.962104558944702,0.79
3.966363906860352,0.97
3.970022439956665,1.13
3.974925994873047,1.02
3.9824953079223633,0.95
3.986027717590332,1.1
3.990698575973511,1.04
3.993823289871216,1.02
3.9990410804748535,1.09
4.00312089920044,1.12
4.007000207901001,1.17
4.011589050292969,1.13
4.015584707260132,1.04
4.019524574279785,1.03
4.02700662612915,0.95
4.031798839569092,0.99
4.0357325077056885,1.02
4.039979934692383,1.07
4.044199466705322,0.95
4.048175811767578,0.89
4.052171230316162,0.85
4.055750846862793,0.93
4.060351371765137,0.89
4.065004110336304,0.92
4.069023847579956,1.04
4.072767496109009,1.14
4.080960750579834,0.99
4.085110664367676,0.98
4.08864426612854,0.87
4.09305214881897,1.01
4.097190380096436,0.9
4.101433992385864,0.81
4.105422496795654,0.64
4.109635829925537,0.61
4.11373496055603,0.7
4.1180853843688965,0.78
4.125860691070557,0.88
4.129932641983032,0.87
4.134056806564331,0.9
4.138116359710693,0.87
4.142408847808838,1.01
4.146289825439453,1.11
4.150632619857788,0.97
4.154263973236084,0.91
4.158652305603027,0.93
4.162888526916504,0.95
4.167114019393921,1.01
4.175122261047363,0.88
4.179229736328125,0.9
4.183283567428589,1.02
4.187342643737793,1.09
4.191735029220581,1.08
4.195542335510254,1.04
4.199779987335205,1.13
4.203789234161377,1.18
4.207696437835693,1.17
4.211915969848633,1.19
4.220181226730347,1.09
4.224119424819946,1.04
4.228392124176025,0.94
4.2325944900512695,0.92
4.236043930053711,0.97
4.240475177764893,0.89
4.244159460067749,0.79
4.248598337173462,0.71
4.252737283706665,0.69
4.256856918334961,0.75
4.260295391082764,0.72
4.26939058303833,0.73
4.273120403289795,0.76
4.277410984039307,0.7
4.281672477722168,0.79
4.285640716552734,0.76
4.2898712158203125,0.76
4.293512582778931,0.76
4.29804277420044,0.78
4.302270650863648,0.73
4.305917501449585,0.75
4.310270547866821,0.89
4.314290523529053,0.94
4.322408676147461,0.83
4.3261542320251465,0.68
4.330605030059815,0.55
4.335140466690064,0.6
4.338951349258423,0.51
4.34330677986145,0.54
4.346344947814941,0.53
4.351284980773926,0.49
4.35512900352478,0.39
4.359403848648071,0.34
4.366913318634033,0.39
4.3718860149383545,0.49
4.37607479095459,0.66
4.379089117050171,0.79
4.383088827133179,0.82
4.388269424438477,0.67
4.392327308654785,0.6
4.396306276321411,0.56
4.400800704956055,0.49
4.404390335083008,0.37
4.408323049545288,0.31
4.416383266448975,0.27
4.42060661315918,0.13
4.423724174499512,0.2
4.42942476272583,0.22
4.433269739151001,0.15
4.4370276927948,0.1
4.441240310668945,-0.02
4.445566177368164,0.01
4.449544668197632,0.04
4.453912258148193,0.08
4.457663536071777,0.09
4.4662041664123535,-0.17
4.470231533050537,-0.41
4.474238634109497,-0.24
4.477470397949219,-0.01
4.482461214065552,0.06
4.486138105392456,-0.01
4.490541696548462,-0.21
4.495363712310791,-0.34
4.499099969863892,-0.1
4.503106594085693,0.08
4.511025905609131,0.01
4.515159606933594,-0.0
4.51904034614563,0.03
4.5233683586120605,0.1
4.5273213386535645,0.06
4.53113579750061,0.06
4.535486936569214,-0.01
4.539751529693604,-0.12
4.544259548187256,-0.27
4.547932147979736,-0.31
4.555910587310791,-0.41
4.560136795043945,-0.48
4.564141273498535,-0.52
4.568373441696167,-0.57
4.572497844696045,-0.62
4.576277017593384,-0.57
4.58070182800293,-0.4
4.585089683532715,-0.35
4.588857650756836,-0.34
4.592752933502197,-0.34
4.596645355224609,-0.48
4.601139783859253,-0.52
4.609043121337891,-0.42
4.613460779190064,-0.46
4.617318153381348,-0.42
4.621640682220459,-0.31
4.625627279281616,-0.27
4.629870653152466,-0.34
4.633821249008179,-0.23
4.637924432754517,-0.12
4.642141580581665,-0.02
4.646026372909546,-0.11
4.654271125793457,-0.15
4.658354043960571,-0.18
4.662615060806274,-0.21
4.666043758392334,-0.18
4.670631647109985,-0.17
4.675382852554321,-0.27
4.678849458694458,-0.27
4.683114051818848,-0.35
4.6871185302734375,-0.2
4.691121578216553,-0.13
4.6951212882995605,-0.07
4.703547239303589,-0.22
4.707623720169067,-0.25
4.711685657501221,-0.18
4.715660333633423,-0.04
4.71994161605835,-0.01
4.723932266235352,-0.06
4.728224754333496,0.04
4.731971740722656,0.12
4.736028671264648,0.16
4.740415334701538,0.15
4.744325876235962,0.16
4.749012470245361,0.17
4.756130218505859,0.17
4.760870695114136,0.19
4.764287233352661,0.21
4.769114017486572,0.21
4.773128271102905,0.21
4.777062654495239,0.1
4.781423807144165,-0.18
4.785208225250244,-0.25
4.789599895477295,-0.03
4.793660640716553,0.15
4.797763109207153,0.23
4.805698156356812,0.27
4.809924840927124,0.39
4.814012765884399,0.45
4.81825590133667,0.44
4.822292804718018,0.08
4.827255725860596,-0.06
4.8310089111328125,0.12
4.833738565444946,0.38
4.838702201843262,0.46
4.842839479446411,0.45
4.85133957862854,0.41
4.855090141296387,0.37
4.859170913696289,0.36
4.8632493019104,0.25
4.867224216461182,0.14
4.871311187744141,0.06
4.87539005279541,0.08
4.879688262939453,0.05
4.8840391635894775,-0.13
4.888092994689941,-0.3
4.892298221588135,-0.3
4.896307945251465,-0.17
4.903450012207031,0.08
4.908623456954956,0.2
4.912496089935303,0.25
4.916384935379028,0.15
4.920862913131714,0.12
4.925193548202515,0.1
4.928718090057373,0.02
4.933105707168579,0.09
4.937202215194702,0.02
4.941135883331299,-0.07
4.949104309082031,-0.2
4.953761577606201,-0.33
4.957329750061035,-0.34
4.961933374404907,-0.33
4.965176820755005,-0.28
4.9700915813446045,-0.23
4.974002838134766,-0.1
4.978347539901733,-0.17
4.982461929321289,-0.21
4.987119436264038,-0.27
4.990370273590088,-0.27
4.998508930206299,-0.21
5.002334117889404,-0.26
5.006380796432495,-0.25
5.010663270950317,-0.2
5.015241384506226,-0.13
5.018440246582031,-0.05
5.022998332977295,-0.07
5.0272743701934814,-0.04
5.031124114990234,-0.0
5.035185813903809,-0.06
5.039516448974609,0.09
5.047467947006226,0.13
5.052035093307495,0.03
5.055767059326172,-0.15
5.06023907661438,-0.26
5.064255237579346,-0.38
5.068084955215454,-0.36
5.072454690933228,-0.3
5.076310157775879,-0.17
5.080162048339844,-0.22
5.0837695598602295,-0.23
5.088547706604004,-0.23
5.095748424530029,-0.08
5.101023197174072,0.02
5.105230808258057,0.03
5.10903263092041,0.04
5.11320686340332,0.02
5.116986036300659,-0.11
5.121283054351807,-0.06
5.125208139419556,0.06
5.129537343978882,0.19
5.133646011352539,0.26
5.141981840133667,0.21
5.145949363708496,0.22
5.150118589401245,0.16
5.1540820598602295,0.21
5.158512830734253,0.22
5.162458419799805,0.33
5.166471004486084,0.4
5.170869827270508,0.36
5.174576282501221,0.26
5.179049015045166,0.17
5.1831793785095215,0.31
5.19133734703064,0.3
5.195253849029541,0.33
5.199233531951904,0.15
5.20358943939209,-0.02
5.207408428192139,-0.05
5.211501121520996,0.05
5.215445756912232,0.08
5.219517946243286,0.0
5.223966121673584,-0.01
5.227940320968628,-0.06
5.232311487197876,-0.17
5.240482330322266,-0.28
5.243767738342285,-0.17
5.247481107711792,-0.06
5.2519190311431885,0.01
5.255872488021851,0.02
5.260334253311157,0.01
5.26359748840332,0.06
5.26897931098938,0.11
5.272639274597168,-0.1
5.276376247406006,-0.19
5.281140565872192,-0.22
5.288856983184815,-0.0
5.293392419815064,0.11
5.297498941421509,0.07
5.301605701446533,-0.08
5.305585145950317,-0.23
5.309672117233276,-0.53
5.3137736320495605,-0.65
5.318002462387085,-0.38
5.322017431259155,-0.29
5.330043077468872,-0.65
5.33439302444458,-0.93
5.3384528160095215,-1.02
5.342452764511108,-0.76
5.346031427383423,-0.51
5.350164413452148,-0.5
5.355212926864624,-0.52
5.358924150466919,-0.59
5.3629209995269775,-0.61
5.367122411727905,-0.54
5.375417232513428,-0.62
5.3792946338653564,-0.69
5.382911205291748,-0.89
5.387465476989746,-1.04
5.39169192314148,-1.02
5.395342588424683,-0.93
5.3999574184417725,-0.72
5.403554439544678,-0.74
5.408030271530151,-0.95
5.4121949672698975,-1.05
5.420307874679565,-0.9
5.4235453605651855,-0.69
5.428588628768921,-0.55
5.43269157409668,-0.42
5.436030626296997,-0.45
5.440778017044067,-0.5
5.44516396522522,-0.64
5.449005365371704,-0.81
5.453161239624023,-0.8
5.4571146965026855,-0.65
5.460745334625244,-0.63
5.469549179077148,-0.6
5.47312068939209,-0.55
5.477588891983032,-0.59
5.4818384647369385,-0.63
5.486554384231567,-0.5
5.489562034606934,-0.32
5.493976831436157,-0.24
5.498196840286255,-0.35
5.502336502075195,-0.33
5.506769180297852,-0.32
5.510527849197388,-0.29
5.518547296524048,-0.19
5.5228917598724365,-0.08
5.5260169506073,0.06
5.530980825424194,0.04
5.535136938095093,-0.02
5.539044380187988,-0.02
5.543268442153931,0.06
5.547215938568115,0.05
5.55145263671875,0.18
5.555259466171265,0.3
5.559698820114136,0.21
5.5677666664123535,-0.03
5.571925163269043,0.05
5.575878620147705,0.26
5.580019950866699,0.2
5.584073543548584,-0.05
5.588183641433716,-0.19
5.592249155044556,-0.21
5.597081184387207,-0.16
5.600967645645142,-0.09
5.605170726776123,-0.05
5.612772941589356,-0.04
5.616044282913208,-0.07
5.620942831039429,0.03
5.62547492980957,0.15
5.629236698150635,0.24
5.633272409439087,0.14
5.637233972549439,0.13
5.641449689865112,0.13
5.645309925079346,0.19
5.649803161621094,0.27
5.653745174407959,0.28
5.661617040634155,0.18
5.666092157363892,0.16
5.670444965362549,0.08
5.673717021942139,-0.01
5.67843508720398,-0.09
5.682573795318604,-0.16
5.686522722244263,-0.15
5.690708875656128,-0.16
5.69503116607666,-0.15
5.698972940444946,-0.18
5.702874422073364,-0.27
5.711159706115723,-0.31
5.715209007263184,-0.46
5.719261884689331,-0.42
5.723402976989746,-0.3
5.72739839553833,-0.3
5.731737852096558,-0.37
5.736078262329102,-0.4
5.739894151687622,-0.36
5.743845224380493,-0.32
5.747958898544312,-0.45
5.751977443695068,-0.41
5.760331630706787,-0.44
5.764324903488159,-0.46
5.768070220947266,-0.32
5.772065401077271,-0.3
5.77660870552063,-0.31
5.780667304992676,-0.27
5.785048961639404,-0.3
5.78898024559021,-0.41
5.793153762817383,-0.51
5.797065496444702,-0.58
5.801296710968018,-0.66
5.809551239013672,-0.8
5.813600540161133,-0.71
5.817670106887817,-0.57
5.8216712474823,-0.49
5.825765371322632,-0.48
5.830012321472168,-0.54
5.833980321884155,-0.63
5.838183164596558,-0.7
5.842305660247803,-0.55
5.845786333084106,-0.24
5.85437536239624,0.1
5.858520746231079,0.17
5.862645387649536,0.09
5.867050886154175,-0.21
5.870992183685303,-0.34
5.8755762577056885,-0.51
5.879176378250122,-0.77
5.8831775188446045,-0.68
5.887116432189941,-0.67
5.891392707824707,-0.74
5.899625062942505,-0.73
5.903569459915161,-0.76
5.907140016555786,-0.78
5.911914825439453,-0.67
5.916373252868652,-0.44
5.919922590255737,-0.25
5.925005435943604,-0.24
5.928237676620483,-0.15
5.932396650314331,-0.08
5.936378240585327,-0.1
5.943481206893921,-0.18
5.948193550109863,-0.23
5.952251195907593,-0.31
5.95664381980896,-0.31
5.960968971252441,-0.35
5.965262413024902,-0.34
5.969320058822632,-0.28
5.972965717315674,-0.26
5.977011203765869,-0.31
5.981877326965332,-0.21
5.985631704330444,-0.09
5.9940345287323,-0.01
5.997865438461304,0.12
6.001799821853638,0.22
6.005782842636108,0.11
6.009820461273193,0.03
6.015044450759888,-0.13
6.0185136795043945,-0.2
6.022867441177368,-0.31
6.02638578414917,-0.36
6.0310046672821045,-0.4
6.03519082069397,-0.33
6.043322563171387,-0.22
6.04683780670166,-0.05
6.050946235656738,0.11
6.055241107940674,0.05
6.0594658851623535,0.01
6.063711643218994,-0.01
6.067688465118408,-0.11
6.071692705154419,-0.15
6.075681447982788,-0.15
6.079746723175049,-0.13
6.083765506744385,-0.07
6.092088937759399,0.05
6.09584641456604,0.15
6.099894285202026,0.11
6.104322910308838,-0.05
6.108303785324097,-0.16
6.112964868545532,-0.29
6.116343975067139,-0.31
6.120775938034058,-0.3
6.125417709350586,-0.2
6.128955364227295,-0.18
6.133056402206421,-0.2
6.141229629516602,-0.29
6.144326686859131,-0.29
6.149444341659546,-0.23
6.15296745300293,-0.22
6.157546281814575,-0.17
6.162031888961792,0.03
6.165748357772827,0.02
6.1698925495147705,-0.15
6.173844575881958,-0.35
6.178093910217285,-0.49
6.186177730560303,-0.4
6.190316438674927,-0.37
6.194357633590698,-0.31
6.1988372802734375,-0.17
6.202768802642822,-0.04
6.206385850906372,0.01
6.211266040802002,0.01
6.215236186981201,-0.19
6.21883487701416,-0.43
6.2232866287231445,-0.65
6.227177143096924,-0.93
6.235390186309815,-0.97
6.2395453453063965,-1.8
6.243906021118164,-2.01
6.247707843780518,-1.85
6.251781225204468,-1.29
6.25603723526001,-0.62
6.259800672531128,-0.2
6.2639007568359375,-0.24
6.267999172210693,-0.46
6.276305437088013,-0.78
6.280094385147095,-0.87
6.28447699546814,-0.75
6.289093971252441,-0.65
6.293222188949585,-0.45
6.2971272468566895,-0.31
6.301410436630249,-0.37
6.305161476135254,-0.44
6.3094213008880615,-0.44
6.313556671142578,-0.49
6.321486473083496,-0.59
6.32554292678833,-0.78
6.329559803009033,-0.84
6.332914352416992,-1.05
6.337679862976074,-0.97
6.342176675796509,-0.65
6.346505641937256,-0.37
6.350485324859619,-0.3
6.354388475418091,-0.26
6.357864618301392,-0.14
6.366312503814697,-0.35
6.37057638168335,-0.49
6.375446319580078,-0.53
6.379029512405396,-0.63
6.382982969284058,-0.66
6.386464357376099,-0.77
6.391506195068359,-0.82
6.395233631134033,-0.88
6.399301767349243,-0.83
6.403111696243286,-0.78
6.410797834396362,-0.6
6.415602684020996,-0.33
6.419138193130493,-0.34
6.422996759414673,-0.49
6.428257942199707,-0.52
6.432450532913208,-0.55
6.436087846755981,-0.52
6.440531492233276,-0.49
6.4443747997283936,-0.43
6.448559999465942,-0.47
6.453092575073242,-0.44
6.45637845993042,-0.36
6.465068817138672,-0.23
6.46900749206543,-0.15
6.472463607788086,-0.0
6.477089405059815,0.12
6.481083154678345,0.18
6.485165119171143,0.26
6.48930025100708,0.28
6.493915796279907,0.32
6.497898101806641,0.39
6.501995801925659,0.16
6.5101637840271,-0.06
6.513177156448364,-0.02
6.518357753753662,0.11
6.522499561309815,0.22
6.526392698287964,0.24
6.5303473472595215,0.28
6.534386396408081,0.32
6.538651704788208,0.3
6.542738676071167,0.38
6.547156810760498,0.34
6.55126690864563,0.25
6.558923959732056,0.17
6.562940835952759,0.15
6.566382646560669,0.18
6.571454763412476,0.17
6.575517177581787,0.2
6.579942226409912,0.14
6.583987474441528,0.08
6.587710618972778,0.06
6.591797590255737,-0.02
6.595746278762817,-0.05
6.600254774093628,-0.08
6.604429721832275,-0.1
6.612253665924072,-0.17
6.61631441116333,-0.17
6.620100259780884,-0.07
6.62485671043396,0.02
6.628455877304077,-0.02
6.632866144180298,-0.27
6.637109041213989,-0.45
6.641053676605225,-0.61
6.6452507972717285,-0.67
6.649234771728516,-0.59
6.653431177139282,-0.42
6.661386728286743,-0.48
6.665422439575195,-0.65
6.669724941253662,-0.94
6.673820734024048,-1.17
6.677983283996582,-1.39
6.681873083114624,-1.51
6.685840368270874,-1.71
6.689979791641235,-1.79
6.694125413894653,-1.66
6.702104330062866,-1.63
6.705612182617188,-1.58
6.710359573364258,-1.58
6.713463306427002,-1.61
6.7188639640808105,-1.64
6.722975015640259,-1.64
6.72709584236145,-1.63
6.730916500091553,-1.62
6.735278844833374,-1.58
6.739359617233276,-1.48
6.743271589279175,-1.19
6.747536659240723,-0.99
6.755640745162964,-0.67
6.759820461273193,-0.46
6.763775587081909,-0.28
6.768017053604126,-0.17
6.772240877151489,-0.11
6.775939464569092,-0.08
6.780320405960083,-0.05
6.784274339675903,-0.03
6.788516998291016,-0.03
6.792522668838501,-0.02
6.7970521450042725,-0.05
6.800806283950806,-0.04
6.808421850204468,-0.04
6.812974691390991,-0.03
6.816832304000855,-0.04
6.821106433868408,-0.02
6.825239658355713,-0.03
6.829501867294312,-0.02
6.833564281463623,-0.03
6.837175607681274,-0.03
6.841739892959595,-0.02
6.846292018890381,-0.04
6.849935531616211,-0.05
6.853630304336548,-0.03
6.8579864501953125,-0.04
6.862135410308838,-0.04
